what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983545897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983546019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983549977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983656025
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618983656041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983656150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983661476
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618983668783
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1618983669022
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1618983669036
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1618983689799
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1618983691642
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1618983691691
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618983692911
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618983707963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618983709478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1618983713895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618983716527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618983718312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1618983719420
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1618983764211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983768954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983771215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983779974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983782702
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618983783146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983783279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983785352
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618983789835
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1618983790182
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618983796049
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618983804228
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1618983820849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983825353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983827227
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1618983827656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983827781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983829114
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618983833229
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1618983833539
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1618983839496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983849287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1618983954955
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1618983957544
